event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SRI6446,"24 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Vavuniya,,Vavuniya,8.7514,80.4971,1,Virakesari,National,"On 24 October 2022, relatives of Tamils who went missing in the North-East during the civil war protested at the main post office in Vavunia (Vavuniya, Northern) to demand justice for their missing children and relatives.",0,"crowd size=no report",1680035157
SRI6441,"23 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2019-); IUSF: Inter University Students' Federation; SJB: Samagi Jana Balavegaya; Students (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,2,"Hiru News",National,"On 23 October 2022, Inter University Students' Federation members and an Samagi Jana Balavegaya MP held a protest in front of Colombo Fort in Colombo (Colombo, Western) and took a train to Tangalle demanding the release of the Inter University Students' Federation senior members. They were joined by many protesters from various cities including Panadura, South Kalutara, Hikkaduwa, Galle, Matara stations along the way to Tangalle.",0,"crowd size=no report",1714518557
SRI6442,"22 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Trincomalee,,Muttur,8.4585,81.2687,1,Virakesari,National,"On 22 October 2022, women, men, farmers, small groups, and members of civil organisations protested in Muttur (Trincomalee, Eastern) on the 83rd day of the 100-day protest demanding a dignified political settlement for the people of North East.",0,"crowd size=no report",1680035157
SRI6437,"19 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Southern,Hambantota,,Lunugamwehera,6.3434,81.2001,1,"Hiru News",National,"On 19 October 2022, farmers demonstrated in front of the Lunugamwehera Forest Conservation Office in Lunugamwehera (Hambantota, Southern) demanding that the cultivated land be returned to them.",0,"crowd size=no report",1680035157
SRI6438,"19 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Southern,Hambantota,,Mattala,6.3525,81.1301,1,"Hiru News",National,"On 19 October 2022, farmers demonstrated in Mattala (Hambantota, Southern) demanding that the cultivated land be returned to them.",0,"crowd size=no report",1680035157
SRI6434,"19 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Batticaloa,,Batticaloa,7.7102,81.6924,2,Virakesari,National,"On 19 October 2022, on the 80th day of the 100-day protests, people participated in a protest organised by the North-Eastern Coordination Organization at Mayilambaveli in Batticaloa district (coded as Batticaloa, Eastern) to demand 'honourable political rights for the Tamil people.'",0,"crowd size=no report",1680035157
SRI6436,"19 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","SDPT: Social Democratic Party of Tamils",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Vavuniya,,Vavuniya,8.7514,80.4971,1,Virakesari,National,"On 19 October 2022, members of the Social Democratic Party of Tamils protested at Vavuniya (Vavuniya, Northern) with a variety of demands, including the repeal of the Anti-Terrorism Act and an end to the country's rising prices.",0,"crowd size=no report",1680633906
SRI6440,"18 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","IUSF: Inter University Students' Federation; Students (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Gampaha,,Kelaniya,6.9553,79.922,1,"Hiru News",National,"On 18 October 2022, the Inter University Students' Federation organised a protest march in Kelaniya city (Gampaha, Western) with multiple demands, including the release of the previously detained student activists during the anti-government demonstrations over the economic crisis.",0,"crowd size=no report",1714518557
SRI6435,"17 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Vavuniya,,Vavuniya,8.7514,80.4971,1,Virakesari,National,"On 17 October 2022, the staff of the Divisional Secretariat in Vavuniya protested while observing a strike in front of Vavuniya Divisional Secretariat in Vavuniya (Vavuniya, Northern) over an attack on Samurthi authorities. On 12 October, a person who went to the Divisional Secretariat got into a disagreement with an officer in the secretariat and assaulted him which caused the staff to protest.",0,"crowd size=no report",1680035157
SRI6439,"17 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Virakesari,National,"On 17 October 2022, families of the missing protested in front of the United Nations building in Colombo (Colombo, Western) to demand an international inquiry and a framework for accountability. During the protest, they also delivered a petition to the United Nations headquarters.",0,"crowd size=no report",1714518557
SRI6432,"16 October 2022",2022,1,Demonstrations,Protests,"Protest with intervention","Protesters (Sri Lanka)","SJB: Samagi Jana Balavegaya; Government of Sri Lanka (2019-)",6,"Police Forces of Sri Lanka (2019-)",,1,16,,144,"South Asia","Sri Lanka",Central,Kandy,,Nawalapitiya,7.0534,80.5321,1,"Hiru News",National,"On 16 October 2022, the police intervened during a protest organised by the Samagi Jana Balavegaya in Nawalapitiya city (Kandy, Central) against a meeting conducted by the Sri Lanka Podujana Peramuna (SLPP) members including former Prime Minister Mahinda Rajapaksa, over unknown reasons as part of a series of meetings under the slogan 'let's rise together'. MPs of the party (SJB) participated in the protest and at least 16 people were arrested by police.",0,"crowd size=no report",1680035157
SRI6433,"16 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Military Forces of Sri Lanka (2019-)",6,,,0,60,,144,"South Asia","Sri Lanka",Central,"Nuwara Eliya",,Hatton,6.8916,80.5955,1,Virakesari,National,"On 16 October 2022, many people including general public, members of social organizations and representatives of civil organizations under the aegis of 'Highlanders' (an organization of Sri Lanka's infantry regiment), staged a protest in Hatton town (Nuwara Eliya, Central), demanding the government defend their rights because since their arrival in Sri Lanka two centuries ago, they had been denied their rights.",0,"crowd size=many",1680035157
SRI6429,"14 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Central,Kandy,,Nawalapitiya,7.0534,80.5321,1,Virakesari,National,"On 14 October 2022, workers from the Bohil and Paranda plantations participated in a protest at the Paranda plantation in Nawalapitiya (Kandy, Central) against the sale of 100 acres of their plantation to individuals.",0,"crowd size=no report",1680035157
SRI6430,"14 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka); Farmers (Sri Lanka); Women (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Trincomalee,,Thampalakamam,8.4995,81.0972,1,Virakesari,National,"On 14 October 2022, Tamils, women, youth, farmers, members of women's networks, members of small groups, and representatives of civil organizations staged a demonstration in Thampalakamam town (Trincomalee, Eastern) demanding a decent political settlement for the Tamils. This is a part of the 100 days of action protest series.",0,"crowd size=no report",1680035157
SRI6428,"12 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Mannar,,Mannar,8.9894,79.8784,1,Virakesari,National,"On 12 October 2022, people participated in a protest vigil in Mannar city (Mannar, Northern) demanding equal rights for Tamil groups. This protest was held on the 73rd day of a 100-day campaign held in eight districts of the North-East region under the purview of the North-East Coordinating Committee, Internet for Affected Families (PORAM), and 'Mesido' organizations.",0,"crowd size=no report",1680035157
SRI6427,"10 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka); Lawyers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On 10 October 2022, a group of attorneys and numerous trade unions conducted a peaceful protest in front of Galle Face Green in Colombo (Colombo, Western) to urge the repeal of the Prevention of Terrorism Act (PTA) and an end to the use of the PTA for repressive purposes.",0,"crowd size=no report",1714518557
SRI6431,"09 October 2022",2022,1,Demonstrations,Protests,"Protest with intervention","Protesters (Sri Lanka)",,6,"Police Forces of Sri Lanka (2019-)",,1,16,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"Hiru News",National,"On 9 October 2022, the police intervened to disperse a group of protesters in Colombo city (Colombo, Western) who were protesting against the rise of cost of living and demanded the release of activists detained by the authorities.",0,"crowd size=no report",1714518557
SRI6425,"05 October 2022",2022,1,Demonstrations,Protests,"Protest with intervention","Protesters (Sri Lanka)","Fishers (Sri Lanka)",6,"Police Forces of Sri Lanka (2019-)",,1,16,,144,"South Asia","Sri Lanka",Northern,Mullaitivu,,Mullaitivu,9.268,80.815,1,"News1st (Sri Lanka)",National,"On 5 October 2022, police intervened and dispersed a group of fishers that marched to register a counter-protest from the Mullaithivu Bus Terminal in Mullaitivu town (Mullaitivu, Northern) towards the area where a second group of protesting fisher were located (coded as a separate event). The group demanded the legalisation of a type of fishing net that is banned. The police fired tear gas to disperse the group.",0,"crowd size=no report",1680035157
SRI6423,"04 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Virakesari,National,"On 4 October 2022, people who had placed funds in financial institutions protested in front of the Central Bank in Colombo city (Colombo, Western) demanding the return of their funds.",0,"crowd size=no report",1714518557
SRI6426,"04 October 2022",2022,1,Demonstrations,Protests,"Protest with intervention","Protesters (Sri Lanka)","IUSF: Inter University Students' Federation; Students (Sri Lanka)",6,"Police Forces of Sri Lanka (2019-)",,1,16,,144,"South Asia","Sri Lanka",Western,Gampaha,,Kelaniya,6.9553,79.922,1,Thinakkural,National,"On 4 October 2022, the police intervened and deployed tear gas and water cannons to disrupt a protest organised by by civic organisations and Inter University Students' Federation in Kelaniya (Gampaha, Western) against state repression.",0,"crowd size=no report",1714518557
SRI6417,"03 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Fishers (Sri Lanka); Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Mullaitivu,,Mullaitivu,9.268,80.815,1,"Tamil Guardian",International,"On 3 October 2022, Tamil fishers constructed a protest camp in front of the office of the Sri Lankan government's fisheries and aquatic resources department in Mullaitivu town (Mullaitivu, Northern) to protest their unlawful activities and demand relief from their hardships. As of 5 October, they were still at the protest site.",0,"crowd size=no report",1680035157
SRI6415,"03 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka); SLFP: Sri Lanka Freedom Party; Former Government of Sri Lanka (2019-)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Batticaloa,,Batticaloa,7.7102,81.6924,1,"Hiru News",National,"On 3 October 2022, farmers' organisations from multiple regions and supporters of the Sri Lanka Freedom Party including a former President staged a demonstration in Batticaloa city (Batticaloa, Eastern) demanding a minimum wheat price of 150 rupees per kilogram.",0,"crowd size=no report",1680633906
SRI6419,"03 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Lankadeepa,National,"On 3 October 2022, the Plantation Workers Social Development Institute held a protest in front of the Colombo Fort railway station in Colombo city (Colombo, Western) pressing the government to deliver legal deeds for the 3,700 residences built for plantation workers since 1987.",0,"crowd size=no report",1714518557
SRI6424,"03 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Rajagiriya,6.9174,79.8896,1,Lankadeepa,National,"On 3 October 2022, a group of animal rights activists protested in front of the Ministry of Wildlife and Forestry in Rajagiriya (Colombo, Western) in opposition to a plan by the Minister of Agriculture, Wildlife and Forest Resources Conservation to give farmers firearms for crop protection.",0,"crowd size=no report",1714518557
SRI6422,"01 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka); Fishers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Kilinochchi,,Poonakari,9.5052,80.2148,1,"Tamil Guardian",International,"On 1 October 2022, Tamil fisher protested in Poonakari village (Kilinochchi, Northern) against the construction of a sea cucumber farm, which would have a significant influence on local residents' life. Monday marked the third consecutive day of their protest.",0,"crowd size=no report",1680035157
SRI6421,"01 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Vavuniya,,Vavuniya,8.7514,80.4971,1,"Tamil Guardian",International,"On 1 October 2022, Tamil families of those who disappeared during the civil war commemorated Children's Day by staging a roadside protest in Vavuniya city (Vavuniya, Northern) demanding information about the whereabouts of their family members.",0,"crowd size=no report",1680035159
SRI6418,"01 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Central,"Nuwara Eliya",,Talawakelle,6.9355,80.6498,1,"Hiru News",National,"On 1 October 2022, a group of plantation workers protested in Talawakelle town (Nuwara Eliya, Central) demanding a 70 percent wage raise relative to the rise in the cost of living.",0,"crowd size=no report",1680633906
SRI6420,"01 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Kilinochchi,,Kilinochchi,9.3961,80.3982,2,Virakesari,National,"On 1 October 2022, relatives of the people (assumed Tamil) missing during the civil war protested in Kilinochchi district (Kilinochchi, Northern) demanding the world community deliver justice for their families.",0,"crowd size=no report",1707858547
SRI6413,"30 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka","North Central",Anuradhapura,,Galenbindunuwewa,8.2833,80.7167,1,"Hiru News",National,"On 30 September 2022, a group of local people protested in front of the Galenbindunuewa Hospital in Galenbindunuwewa (Anuradhapura, North Central) after a patient at the hospital died due to the incompetence of the hospital's doctors and nurses.",0,"crowd size=no report",1680035157
SRI6408,"30 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Vavuniya,,Vavuniya,8.7514,80.4971,1,"Tamil Guardian",International,"On 30 September 2022, Tamil schoolchildren and their parents held a protest in Vavuniya (Vavuniya, Northern) demanding that local buses stop and transport them to school. Currently, children were forced to walk to school because no buses were available to transport them.",0,"crowd size=no report",1680035157
SRI6416,"30 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Fishers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Kilinochchi,,Kilinochchi,9.3961,80.3982,2,Virakesari,National,"On 30 September 2022, fishers protested in Kranchi Sivapuram Village in Kilinochchi district (Kilinochchi, Northern) demanding the dismantling of the cardboard farms that have been established in the Kilinochchi Ilavanguda sea area, as they are interfering with traditional economic activity. Monday 4 October 2022 marks the fourth consecutive day of protests by the fishers of Kilinochchi Kranchi Sivapuram hamlet.",0,"crowd size=no report",1707858547
SRI6405,"29 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Health Workers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 29 September 2022, the Federation of Jaffna Teaching Hospital Unions held a rally in Jaffna (Jaffa, Northern) against drug abuse and to raise awareness against drugs.",0,"crowd size=no report",1680035157
SRI6411,"29 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2019-); SJB: Samagi Jana Balavegaya",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Lankadeepa,National,"On 29 September 2022, members of Samagi Jana Balawega including an MP staged a protest in Colombo (Colombo, Western) against state repression and the economic crisis. They carried banners with slogans such as 'people unite, reject oppression, please promptly cut the price of commodities.'",0,"crowd size=no report",1714518557
SRI6412,"28 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Lankadeepa,National,"On 28 September 2022, people staged a protest in front of the National Hospital in Colombo (Colombo, Western) over the increase in the price of basic commodities, energy bill, water bill, phone bills, transportation cost, and loan instalments. The protesters demanded that the government offer a stipend comparable with the cost of living immediately.",0,"crowd size=no report",1714518557
SRI6406,"27 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Lawyers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Hulftsdorp,6.9425,79.8583,1,"Hiru News",National,"On 27 September 2022, a group of lawyers protested at the Aluthkade Court Complex in Hulftsdorp (Colombo, Western) against the declaration of a high security zone surrounding the Aluthkade Court Complex. Protesters demanded the immediate elimination of the security zone surrounding the courthouse.",0,"crowd size=no report",1714518557
SRI6407,"26 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Trincomalee,,Trincomalee,8.5711,81.2335,1,"Hiru News",National,"On 26 September 2022, a group of students and parents from the Mass Communication and Business Studies Department of Eastern University's Trincomalee Campus protested in front of the university in Trincomalee (Trincomalee, Eastern) demanding that the institution stop online teaching for students and commence face-to-face classes.",0,"crowd size=no report",1680035157
SRI6404,"26 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Buddhist Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Lankadeepa,National,"On 26 September 2022, a number of individuals, including the head of a Buddhist temple, protested in Colombo (Colombo, Western) pleading with the government to save the Mulativu Kurundi Rajamaha Vihara from its perilous state.",0,"crowd size=no report",1714518557
SRI6410,"26 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Thinakkural,National,"On 26 September 2022, a group of people protested in Colombo (Colombo, Western) under the theme of safeguarding the Mullaitivu-Kurundurmalai national heritage symbols. They stated that the Kurundurmalai region does not belong to the Tamils, but rather to the Buddhists.",0,"crowd size=no report",1714518557
SRI6409,"25 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Kilinochchi,,Kilinochchi,9.3961,80.3982,1,Virakesari,National,"On 25 September 2022, parents demonstrated in the Kilinochchi Punni steam area in Kilinochchi (Kilinochchi, Northern) demanding nutritious food for their children.",0,"crowd size=no report",1707858547
SRI6414,"24 September 2022",2022,1,Demonstrations,Protests,"Protest with intervention","Protesters (Sri Lanka)","Buddhist Group (Sri Lanka); Catholic Christian Group (Sri Lanka); JVP: Janatha Vimukthi Peramuna; SYU: Socialist Youth Union",6,"Police Forces of Sri Lanka (2019-)",,1,16,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"Hiru News",National,"On 24 September 2022, the police intervened to a protest march organised by the Socialist Youth Association in Colombo (Colombo, Western) demanding an end to state repression and the government's immediate resignation. Supporters of Janatha Vimukthi Peramuna, Socialist Youth Union, Christian priests and Buddhist monks participated in the protest. The police used tear gas and water cannons to disperse the protest march as it progressed along Deans Road toward Colombo from the Lipton Roundabout.",0,"crowd size=no report",1714518557
SRI6396,"23 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,"Valikamam North",9.7941,80.0388,1,Virakesari,National,"On 23 September 2022, a group of people protested in Valikamam North (Jaffna, Northern) and demanded that the three thousand acres of land in the north that has not been issued for thirty years be freed, and that the government settle the people on their own property and offer them a housing project.",0,"crowd size=no report",1680035157
SRI6392,"22 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka","North Central",Anuradhapura,,Medawachchiya,8.5345,80.4923,1,"Hiru News",National,"On 22 September 2022, a group of dairy farmers protested in Medawachchiya (Anuradhapura, North Central) over the government's decision to privatise Milko.",0,"crowd size=no report",1680035157
SRI6393,"22 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 22 September 2022, students at Jaffna University staged a protest in Jaffna (Jaffna, Northern) seeking the release of those imprisoned in connection with the protests in the Kurundurmalai region and opposing Buddhistization.",0,"crowd size=no report",1680035157
SRI6402,"22 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"Hiru News",National,"On 22 September 2022, the Association of Gas Victims staged a silent protest in front of the Human Rights Commission in Colombo (Colombo, Western) over the delay in resolving the issues relating to the explosions of household gas cylinders in the past.",0,"crowd size=no report",1714518557
SRI6403,"21 September 2022",2022,1,Demonstrations,Riots,"Violent demonstration","Rioters (Sri Lanka)","Former Government of Sri Lanka (2019-); Government of Sri Lanka (2019-); TNA: Tamil National Alliance",5,"Police Forces of Sri Lanka (2019-)",,1,15,,144,"South Asia","Sri Lanka",Northern,Mullaitivu,,Mullaitivu,9.268,80.815,1,"Hiru News",National,"On 21 September 2022, a group of individuals, including civil society representatives, an MP of the Tamil National Alliance, a Christian priest and a former member of the Northern Provincial Council, demonstrated in Mullaitivu (Mullaitivu, Northern) in Kumalamunai region, stating that Sinhala Buddhists are invading the area. They proceeded to an archaeological site and behaved aggressively and abrasively with the police officers who were there, and attempted to attack a responding officer. The demonstration originally stared because, in spite of a court decision, the Department of Archaeology was attempting to expropriate 632 acres of native land belonging to the Tamils. Two people were arrested in connection with the case.",0,"crowd size=no report",1680035157
SRI6395,"21 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Women (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 21 September 2022, on the occasion of World Peace Day, women's organisations, women's representatives, and members of women's development groups participated in a peace rally organised by the Jaffna District Women Development Department in Jaffna (Jaffna, Northern) at the Jaffna Main Bus Station. During this protest, it was underlined that everyone should work together to preserve peace and harmony in the country.",0,"crowd size=no report",1680035157
SRI6388,"20 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Central,"Nuwara Eliya",,Bogawantalawa,6.7957,80.6746,1,"Hiru News",National,"On 20 September 2022, a group of bus and tricycle drivers, businessmen, and plantation employees organised a protest in Bogawantalawa (Nuwara Eliya, Central) to urge that the restoration work on the primary road between Norwood and Bagwantlawa resume quickly.",0,"crowd size=no report",1714518557
SRI6401,"20 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Christian Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Thinakkural,National,"On 20 September 2022, religious priests (Christians) and nuns demonstrated in front of the Colombo Fort train station in Colombo (Colombo, Western) over the recent rise in energy tariffs.",0,"crowd size=no report",1714518557
SRI6391,"19 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Trincomalee,,Trincomalee,8.5711,81.2335,2,Virakesari,National,"On 19 September 2022, Tamils took part in a protest organised by the North East Coordination Committee in the district of Trincomalee (coded as Trincomalee, Eastern) on the 50th day of the 100-day action plan for a political settlement with dignified rights for the people of the North-East. The purpose of the rally was to seek a political solution that grants the people of the North East dignified rights.",0,"crowd size=no report",1680035157
SRI6387,"19 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Central,"Nuwara Eliya",,Maskeliya,6.8333,80.5722,1,Virakesari,National,"On 19 September 2022, the plantation employees of a number of tea estates belonging to the Maskelia Plantation Company staged a sit-in strike in Maskeliya (Nuwara Eliya, Central) to seek an immediate rise in their daily wages.",0,"crowd size=no report",1680035157
SRI6390,"19 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Batticaloa,,Batticaloa,7.7102,81.6924,2,Virakesari,National,"On 19 September 2022, Tamils took part in a protest organised by the North East Coordination Committee in the district of Batticaloa (coded as Batticaloa, Eastern) on the 50th day of the 100-day action plan for a political settlement with dignified rights for the people of the North-East. The purpose of the rally was to seek a political solution that grants the people of the North East dignified rights.",0,"crowd size=no report",1680035157
SRI6398,"19 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Mannar,,Mannar,8.9894,79.8784,2,Virakesari,National,"On 19 September 2022, Tamils took part in a protest organised by the North East Coordination Committee in the district of Mannar (coded as Mannar, Northern) on the 50th day of the 100-day action plan for a political settlement with dignified rights for the people of the North-East. The purpose of the rally was to seek a political solution that grants the people of the North East dignified rights.",0,"crowd size=no report",1680035157
SRI6394,"19 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Jaffna,9.6685,80.0074,2,Virakesari,National,"On 19 September 2022, Tamils took part in a protest organised by the North East Coordination Committee in the district of Jaffna (coded as Jaffna, Northern) on the 50th day of the 100-day action plan for a political settlement with dignified rights for the people of the North-East. The purpose of the rally was to seek a political solution that grants the people of the North East dignified rights.",0,"crowd size=no report",1680035157
